City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
434,lazaro cardenas,17.9583,-102.2,297.69,85,100,1.98,MX,1701670185
435,isangel,-19.55,169.2667,302.21,70,75,3.09,VU,1701670185
436,tabou,4.423,-7.3528,299.08,85,0,1.27,CI,1701670185
437,shengli,37.4564,118.4856,284.91,25,0,2.31,CN,1701670186
438,margate,51.3813,1.3862,278.08,87,100,1.34,GB,1701670186
439,maintirano,-18.0667,44.0167,302.7,60,53,1.67,MG,1701670186
440,keren,15.7778,38.4581,294.24,52,6,2.68,ER,1701670039
441,svetlyy,54.675,20.1347,274.24,74,99,6.23,RU,1701670186
442,terra roxa,-23.8557,-50.0314,292.72,92,100,1.6,BR,1701670187
443,loei,17.4167,101.5,298.77,58,98,1.99,TH,1701670187
444,mount gambier,-37.8333,140.7667,296.58,40,85,4.27,AU,1701670187
445,santiago,-33.4569,-70.6483,293.65,48,0,1.03,CL,1701670080
446,guiren,33.6697,118.1889,288.11,21,92,4.13,CN,1701670188
447,luderitz,-26.6481,15.1594,292.24,55,3,9.29,NA,1701670188
448,mount pearl,47.5166,-52.7813,272.67,85,77,0.5,CA,1701670188
449,xai-xai,-25.0519,33.6442,299.82,55,15,1.27,MZ,1701670188
450,shevchenkove,49.6959,37.1735,270.46,70,98,5.51,UA,1701670188
451,suva,-18.1416,178.4415,301.86,79,75,4.12,FJ,1701670188
452,kenai,60.5544,-151.2583,268.23,82,0,2.57,US,1701670189
453,kataba,13.9833,44.3833,288.7,29,3,1.82,YE,1701670189
454,gualeguaychu,-33.0094,-58.5172,289.76,51,100,3.28,AR,1701670189
455,tanabe,33.7333,135.3667,285.94,43,0,2.67,JP,1701670189
456,bandar lampung,-5.4254,105.258,301.02,73,100,1.24,ID,1701670189
457,ranot,7.7777,100.3213,301.22,78,96,4.81,TH,1701670190
458,oranjemund,-28.55,16.4333,290.54,76,7,6.45,NA,1701670190
459,envira,-7.3,-70.2167,295.27,99,76,0.95,BR,1701670190
460,yujing,23.1249,120.4614,298.83,59,96,3.29,TW,1701670190
461,pacocha,-17.5833,-71.3333,291.47,82,52,1.52,PE,1701670190
462,villa bruzual,9.3328,-69.1208,297.54,75,54,2.06,VE,1701670191
463,anaconda,46.1285,-112.9423,275.7,77,79,7.79,US,1701670191
464,luanda,-8.8368,13.2343,299.43,73,69,1.79,AO,1701670191
465,mao,39.8885,4.2658,288.46,67,20,6.17,ES,1701670185
466,igarka,67.4667,86.5833,235.77,97,12,2.68,RU,1701670191
467,cabo san lucas,22.8909,-109.9124,295.1,70,0,1.96,MX,1701670046
468,aswan,24.0934,32.907,296.57,50,15,2.43,EG,1701670192
469,loshnitsa,54.2789,28.7639,265.29,96,93,3.07,BY,1701670192
470,lorengau,-2.0226,147.2712,302.86,67,34,1.21,PG,1701670192
471,namtsy,62.7161,129.6658,233.68,99,100,0.96,RU,1701670192
472,san pedro,14.35,121.0167,307.23,67,47,4.47,PH,1701670193
473,qandala,11.472,49.8728,299.32,58,82,4.24,SO,1701670193
474,macau,22.2006,113.5461,297.99,69,20,4.12,MO,1701670193
475,altus,34.6381,-99.334,279.86,55,0,3.6,US,1701670193
476,kharan,28.5833,65.4167,292.82,21,0,3.35,PK,1701670194
477,conde,-7.2597,-34.9075,297.86,87,84,3.18,BR,1701670194
478,homer,59.6425,-151.5483,273.08,69,100,2.06,US,1701670194
479,viana do castelo,41.6932,-8.8329,286.03,81,11,6.47,PT,1701670194
480,pitimbu,-7.4706,-34.8086,298.93,85,73,4.1,BR,1701670135
481,brady,31.1352,-99.3351,284.56,49,0,3.6,US,1701670195
482,sabinas,27.85,-101.1167,289.84,48,1,0.99,MX,1701670195
483,chadron,42.8294,-102.9999,268.97,68,75,2.06,US,1701670195
484,mokhsogollokh,61.4681,128.9203,230.5,97,81,1.07,RU,1701670195
485,kargasok,59.0556,80.8572,249.24,90,86,7.15,RU,1701670196
486,sinabang,2.4803,96.3801,302.28,72,100,0.72,ID,1701670196
487,st. john's,47.5649,-52.7093,273.13,84,75,1.79,CA,1701669947
488,carutapera,-1.195,-46.02,299.23,85,100,2.44,BR,1701670196
489,fandrandava,-21.5208,47.2453,293.99,55,19,2.01,MG,1701670196
490,snezhinsk,56.085,60.7314,262.57,94,100,5.36,RU,1701670196
491,ankang,32.68,109.0172,289.46,50,2,1.65,CN,1701670197
492,sarkand,45.41,79.9186,275.65,94,100,2.67,KZ,1701670197
493,gbarnga,6.9956,-9.4722,294.36,99,33,0.94,LR,1701670197
494,ryazanskaya,44.9553,39.5889,280.73,93,99,0.84,RU,1701670197
495,morehead city,34.7229,-76.726,291.16,90,0,5.14,US,1701670198
496,bay harbor,30.1471,-85.6146,291.12,97,75,0.89,US,1701670198
497,trongsa,27.5026,90.5072,290.32,30,3,2.41,BT,1701670198
498,ad dabbah,18.05,30.95,296.84,27,11,3.16,SD,1701670198
499,tanout,14.9709,8.8879,292.92,18,58,4.43,NE,1701670198
500,rajanpur,29.1035,70.325,297.73,26,0,0.59,PK,1701670198
501,ouezzane,34.7971,-5.5822,283.24,56,95,0.5,MA,1701670199
502,haverhill,42.7762,-71.0773,281.46,95,100,2.57,US,1701670199
503,muroto-misakicho,33.2833,134.15,286.16,53,2,0.97,JP,1701670199
504,humaita,-7.5061,-63.0208,296.09,99,79,1.24,BR,1701670119
505,kula,38.5473,28.6498,282.71,82,28,2.26,TR,1701670199
506,ziniare,12.5822,-1.2983,296.45,25,99,3.82,BF,1701670200
507,porto barra do ivinheima,-22.9667,-53.6667,296.43,98,100,3.88,BR,1701670099
508,chalinze,-6.6378,38.354,299.17,83,100,1.43,TZ,1701670200
509,iturama,-19.7281,-50.1956,296.54,70,78,1.74,BR,1701669990
510,villa mercedes,-33.6757,-65.4578,286.07,50,66,6.37,AR,1701670201
511,yanchep,-31.55,115.6833,302.01,61,42,5.8,AU,1701670201
512,ola,59.5833,151.2833,251.22,88,57,4.87,RU,1701670202
513,kuala kangsar,4.7667,100.9333,305.49,64,78,0.99,MY,1701670204
514,kelo,9.3086,15.8066,296.92,25,96,2.26,TD,1701670204
515,al ghayzah,16.2079,52.176,299.41,45,6,1.07,YE,1701670204
516,mgandu,-5.95,34.1333,290.99,93,98,1.74,TZ,1701670205
517,basco,20.4487,121.9702,299.84,81,66,6.76,PH,1701670206
518,mogocha,53.7333,119.7667,262.92,86,56,1.88,RU,1701670206
519,veinticinco de mayo,-35.4323,-60.1727,284.81,85,4,1.79,AR,1701670206
520,manaure,11.7751,-72.4445,299.34,80,6,7.56,CO,1701670207
521,am timan,11.0297,20.2827,298.4,25,67,2.66,TD,1701670207
522,lamarque,-39.423,-65.7021,283.96,54,0,7.79,AR,1701670207
523,ta`u,-14.2336,-169.5144,300.48,81,3,9.85,AS,1701670208
524,leppavirta,62.4901,27.7826,256.66,99,100,0.33,FI,1701670208
525,guajara mirim,-10.7828,-65.3394,296.22,97,99,0.77,BR,1701670208
526,mizan teferi,6.9833,35.5833,294.67,74,80,0.33,ET,1701670209
527,mejit,10.2753,170.8646,300.57,76,94,9.55,MH,1701670209
528,puerto baquerizo moreno,-0.9,-89.6,296.4,84,76,3.72,EC,1701670209
529,kabwe,-14.4469,28.4464,298.36,37,93,4.23,ZM,1701670210
530,arkhangel'sk,64.5401,40.5433,257.1,88,75,0.0,RU,1701670210
531,fisterra,42.9049,-9.2629,285.94,76,19,10.58,ES,1701670210
532,robertsport,6.7533,-11.3686,299.53,80,86,0.83,LR,1701670211
533,pilcaya,18.7333,-99.6833,290.55,87,78,1.68,MX,1701670211
534,dakhla,23.6848,-15.958,291.87,69,19,6.26,EH,1701670211
535,bada,51.392,109.8717,271.13,62,96,1.8,RU,1701670212
536,ahvaz,31.3203,48.6693,290.12,72,0,0.0,IR,1701670212
537,esquel,-42.9,-71.3167,275.88,86,4,1.96,AR,1701670212
538,san andres,12.5847,-81.7006,300.16,83,20,3.6,CO,1701670212
539,batouri,4.4333,14.3667,294.04,95,99,1.3,CM,1701670213
540,antofagasta,-23.65,-70.4,290.75,84,41,1.18,CL,1701669958
541,sampit,-2.5333,112.95,300.93,87,96,1.47,ID,1701670187
542,ponca city,36.707,-97.0856,277.56,69,0,3.09,US,1701670214
543,jacmel,18.2342,-72.5347,297.06,75,6,1.6,HT,1701670214
544,lazarevac,44.3853,20.2557,269.06,73,5,1.15,RS,1701670215
545,dass,10.0,9.5167,293.17,29,46,1.72,NG,1701670215
546,tilcara,-23.5776,-65.3509,282.6,89,100,2.18,AR,1701670215
547,vilattikulam,9.1323,78.1664,306.2,63,88,2.08,IN,1701670216
548,moyale,3.5167,39.0584,297.69,42,10,4.89,KE,1701670216
549,kourou,5.1552,-52.6478,299.18,89,31,3.55,GF,1701670216
550,shimoda,34.6667,138.95,285.56,58,77,0.64,JP,1701670217
551,irece,-11.3042,-41.8558,294.48,51,35,3.49,BR,1701670217
552,susice,49.2311,13.5202,265.61,89,58,1.76,CZ,1701670217
553,crotone,39.0851,17.1178,282.7,77,35,6.51,IT,1701670218
554,san antonio,29.4241,-98.4936,289.31,58,0,3.6,US,1701670082
555,vorkuta,67.5,64.0,245.33,93,81,2.4,RU,1701670218
556,imbituba,-28.24,-48.6703,294.19,95,100,4.01,BR,1701670095
557,piti village,13.4626,144.6933,304.64,71,40,6.17,GU,1701670219
558,qurayyat,31.3318,37.3428,285.25,58,0,0.0,SA,1701670219
559,luorong,24.4058,109.6086,290.91,65,100,1.75,CN,1701670220
560,piton saint-leu,-21.2196,55.3151,299.19,61,4,2.57,RE,1701670220
561,les cayes,18.2,-73.75,296.99,75,7,1.69,HT,1701670221
562,dapa,9.7594,126.0531,300.58,81,100,4.19,PH,1701670221
563,kirensk,57.7853,108.1119,267.57,86,100,4.02,RU,1701670222
564,the dalles,45.5946,-121.1787,287.43,94,75,2.06,US,1701670222
